Season,TeamName,ConferenceName,ConfAbbrev
2019,New Hampshire,America East Conference,aec
2019,New Mexico,Mountain West Conference,mwc
2019,New Mexico St,Western Athletic Conference,wac
2019,New Orleans,Southland Conference,southland
2019,Niagara,Metro Atlantic Athletic Conference,maac
2019,Nicholls St,Southland Conference,southland
2019,NJIT,Atlantic Sun Conference,a_sun
2019,Norfolk St,Mid-Eastern Athletic Conference,meac
2019,North Carolina,Atlantic Coast Conference,acc
2019,North Dakota,Summit League,summit
2019,North Florida,Atlantic Sun Conference,a_sun
2019,North Texas,Conference USA,cusa
2019,Northeastern,Coastal Athletic Association,caa
2019,Northern Arizona,Big Sky Conference,big_sky
2019,Northern Iowa,Missouri Valley Conference,mvc
2019,Northwestern,Big Ten Conference,big_ten
2019,Northwestern LA,Southland Conference,southland
2019,Notre Dame,Atlantic Coast Conference,acc
2019,Oakland,Horizon League,horizon
2019,Ohio,Mid-American Conference,mac
2019,Ohio St,Big Ten Conference,big_ten
2019,Oklahoma,Big 12 Conference,big_twelve
2019,Oklahoma St,Big 12 Conference,big_twelve
2019,Old Dominion,Conference USA,cusa
2019,Oral Roberts,Summit League,summit
2019,Oregon,Pacific-12 Conference,pac_twelve
2019,Oregon St,Pacific-12 Conference,pac_twelve
2019,Pacific,West Coast Conference,wcc
2019,Penn,Ivy League,ivy
2019,Penn St,Big Ten Conference,big_ten
2019,Pepperdine,West Coast Conference,wcc
2019,Pittsburgh,Atlantic Coast Conference,acc
2019,Portland,West Coast Conference,wcc
2019,Portland St,Big Sky Conference,big_sky
2019,Prairie View,Southwest Athletic Conference,swac
2019,Presbyterian,Big South Conference,big_south
2019,Princeton,Ivy League,ivy
2019,Providence,Big East Conference,big_east
2019,Purdue,Big Ten Conference,big_ten
2019,Quinnipiac,Metro Atlantic Athletic Conference,maac
2019,Radford,Big South Conference,big_south
2019,Rhode Island,Atlantic 10 Conference,a_ten
2019,Rice,Conference USA,cusa
2019,Richmond,Atlantic 10 Conference,a_ten
2019,Rider,Metro Atlantic Athletic Conference,maac
2019,Robert Morris,Northeast Conference,nec
2019,Rutgers,Big Ten Conference,big_ten
2019,S Carolina St,Mid-Eastern Athletic Conference,meac
2019,S Dakota St,Summit League,summit
2019,S Illinois,Missouri Valley Conference,mvc
2019,Sacred Heart,Northeast Conference,nec
2019,Sam Houston St,Southland Conference,southland
2019,Samford,Southern Conference,southern
2019,San Diego,West Coast Conference,wcc
2019,San Diego St,Mountain West Conference,mwc
2019,San Francisco,West Coast Conference,wcc
2019,San Jose St,Mountain West Conference,mwc
2019,UC Santa Barbara,Big West Conference,big_west
2019,Santa Clara,West Coast Conference,wcc
2019,Savannah St,Mid-Eastern Athletic Conference,meac
2019,SC Upstate,Big South Conference,big_south
2019,SE Louisiana,Southland Conference,southland
2019,SE Missouri St,Ohio Valley Conference,ovc
2019,Seattle,Western Athletic Conference,wac
2019,Seton Hall,Big East Conference,big_east
2019,SF Austin,Southland Conference,southland
2019,Siena,Metro Atlantic Athletic Conference,maac
2019,SMU,American Athletic Conference,aac
2019,South Alabama,Sun Belt Conference,sun_belt
2019,South Carolina,Southeastern Conference,sec
2019,South Dakota,Summit League,summit
2019,South Florida,American Athletic Conference,aac
2019,Southern Miss,Conference USA,cusa
2019,Southern Univ,Southwest Athletic Conference,swac
2019,Southern Utah,Big Sky Conference,big_sky
2019,St Bonaventure,Atlantic 10 Conference,a_ten
2019,St Francis NY,Northeast Conference,nec
2019,St Francis PA,Northeast Conference,nec
2019,St John's,Big East Conference,big_east
2019,St Joseph's PA,Atlantic 10 Conference,a_ten
2019,St Louis,Atlantic 10 Conference,a_ten
2019,St Mary's CA,West Coast Conference,wcc
2019,St Peter's,Metro Atlantic Athletic Conference,maac
2019,Stanford,Pacific-12 Conference,pac_twelve
2019,Stetson,Atlantic Sun Conference,a_sun
2019,Stony Brook,America East Conference,aec
2019,Syracuse,Atlantic Coast Conference,acc
2019,TAM C. Christi,Southland Conference,southland
2019,TCU,Big 12 Conference,big_twelve
2019,Temple,American Athletic Conference,aac
2019,Tennessee,Southeastern Conference,sec
2019,Tennessee St,Ohio Valley Conference,ovc
2019,Tennessee Tech,Ohio Valley Conference,ovc
2019,Texas,Big 12 Conference,big_twelve
2019,Texas A&M,Southeastern Conference,sec
2019,Texas St,Sun Belt Conference,sun_belt
2019,Texas Tech,Big 12 Conference,big_twelve
2019,TN Martin,Ohio Valley Conference,ovc
2019,Toledo,Mid-American Conference,mac
2019,Towson,Coastal Athletic Association,caa
2019,Troy,Sun Belt Conference,sun_belt
2019,Tulane,American Athletic Conference,aac
2019,Tulsa,American Athletic Conference,aac
2019,UTRGV,Western Athletic Conference,wac
2019,TX Southern,Southwest Athletic Conference,swac
2019,UAB,Conference USA,cusa
2019,UC Davis,Big West Conference,big_west
2019,UC Irvine,Big West Conference,big_west
2019,UC Riverside,Big West Conference,big_west
2019,UCF,American Athletic Conference,aac
2019,UCLA,Pacific-12 Conference,pac_twelve
2019,Louisiana,Sun Belt Conference,sun_belt
2019,ULM,Sun Belt Conference,sun_belt
2019,UMBC,America East Conference,aec
2019,UNC Asheville,Big South Conference,big_south
2019,UNC Greensboro,Southern Conference,southern
2019,UNC Wilmington,Coastal Athletic Association,caa
2019,UNLV,Mountain West Conference,mwc
2019,USC,Pacific-12 Conference,pac_twelve
2019,UT Arlington,Sun Belt Conference,sun_belt
2019,UT San Antonio,Conference USA,cusa
2019,Utah,Pacific-12 Conference,pac_twelve
2019,Utah St,Mountain West Conference,mwc
2019,Utah Valley,Western Athletic Conference,wac
2019,UTEP,Conference USA,cusa
2019,VCU,Atlantic 10 Conference,a_ten
2019,Valparaiso,Missouri Valley Conference,mvc
2019,Vanderbilt,Southeastern Conference,sec
2019,Vermont,America East Conference,aec
2019,Villanova,Big East Conference,big_east
2019,Virginia,Atlantic Coast Conference,acc
2019,Virginia Tech,Atlantic Coast Conference,acc
2019,VMI,Southern Conference,southern
2019,W Carolina,Southern Conference,southern
2019,W Illinois,Summit League,summit
2019,WKU,Conference USA,cusa
2019,W Michigan,Mid-American Conference,mac
2019,Wagner,Northeast Conference,nec
2019,Wake Forest,Atlantic Coast Conference,acc
2019,Washington,Pacific-12 Conference,pac_twelve
2019,Washington St,Pacific-12 Conference,pac_twelve
2019,Weber St,Big Sky Conference,big_sky
2019,West Virginia,Big 12 Conference,big_twelve
2019,WI Green Bay,Horizon League,horizon
2019,WI Milwaukee,Horizon League,horizon
2019,Wichita St,American Athletic Conference,aac
2019,William & Mary,Coastal Athletic Association,caa
2019,Winthrop,Big South Conference,big_south
2019,Wisconsin,Big Ten Conference,big_ten
2019,Wofford,Southern Conference,southern
2019,Wright St,Horizon League,horizon
2019,Wyoming,Mountain West Conference,mwc
2019,Xavier,Big East Conference,big_east
2019,Yale,Ivy League,ivy
2019,Youngstown St,Horizon League,horizon
2019,Cal Baptist,Western Athletic Conference,wac
2019,North Alabama,Atlantic Sun Conference,a_sun
2020,Abilene Chr,Southland Conference,southland
2020,Air Force,Mountain West Conference,mwc
2020,Akron,Mid-American Conference,mac
2020,Alabama,Southeastern Conference,sec
2020,Alabama A&M,Southwest Athletic Conference,swac
2020,Alabama St,Southwest Athletic Conference,swac
2020,SUNY Albany,America East Conference,aec
2020,Alcorn St,Southwest Athletic Conference,swac
2020,American Univ,Patriot League,patriot
2020,Appalachian St,Sun Belt Conference,sun_belt
2020,Arizona,Pacific-12 Conference,pac_twelve
2020,Arizona St,Pacific-12 Conference,pac_twelve
2020,Ark Little Rock,Sun Belt Conference,sun_belt
2020,Ark Pine Bluff,Southwest Athletic Conference,swac
2020,Arkansas,Southeastern Conference,sec
2020,Arkansas St,Sun Belt Conference,sun_belt
2020,Army,Patriot League,patriot
2020,Auburn,Southeastern Conference,sec
2020,Austin Peay,Ohio Valley Conference,ovc
2020,Ball St,Mid-American Conference,mac
2020,Baylor,Big 12 Conference,big_twelve
2020,Belmont,Ohio Valley Conference,ovc
2020,Bethune-Cookman,Mid-Eastern Athletic Conference,meac
2020,Binghamton,America East Conference,aec
2020,Boise St,Mountain West Conference,mwc
2020,Boston College,Atlantic Coast Conference,acc
2020,Boston Univ,Patriot League,patriot
2020,Bowling Green,Mid-American Conference,mac
2020,Bradley,Missouri Valley Conference,mvc
2020,Brown,Ivy League,ivy
2020,Bryant,Northeast Conference,nec
2020,Bucknell,Patriot League,patriot
2020,Buffalo,Mid-American Conference,mac
2020,Butler,Big East Conference,big_east
2020,BYU,West Coast Conference,wcc
2020,C Michigan,Mid-American Conference,mac
2020,Cal Poly,Big West Conference,big_west
2020,California,Pacific-12 Conference,pac_twelve
2020,Campbell,Big South Conference,big_south
2020,Canisius,Metro Atlantic Athletic Conference,maac
2020,Cent Arkansas,Southland Conference,southland
2020,Central Conn,Northeast Conference,nec
2020,Charleston So,Big South Conference,big_south
2020,Charlotte,Conference USA,cusa
2020,Chattanooga,Southern Conference,southern
2020,Chicago St,Western Athletic Conference,wac
2020,Cincinnati,American Athletic Conference,aac
2020,Citadel,Southern Conference,southern
2020,Clemson,Atlantic Coast Conference,acc
2020,Cleveland St,Horizon League,horizon
2020,Coastal Car,Sun Belt Conference,sun_belt
2020,Col Charleston,Coastal Athletic Association,caa
2020,Colgate,Patriot League,patriot
2020,Colorado,Pacific-12 Conference,pac_twelve
2020,Colorado St,Mountain West Conference,mwc
2020,Columbia,Ivy League,ivy
2020,Connecticut,American Athletic Conference,aac
2020,Coppin St,Mid-Eastern Athletic Conference,meac
2020,Cornell,Ivy League,ivy
2020,Creighton,Big East Conference,big_east
2020,CS Bakersfield,Western Athletic Conference,wac
2020,CS Fullerton,Big West Conference,big_west
2020,CS Northridge,Big West Conference,big_west
2020,CS Sacramento,Big Sky Conference,big_sky
2020,Dartmouth,Ivy League,ivy
2020,Davidson,Atlantic 10 Conference,a_ten
2020,Dayton,Atlantic 10 Conference,a_ten
2020,Delaware,Coastal Athletic Association,caa
2020,Delaware St,Mid-Eastern Athletic Conference,meac
2020,Denver,Summit League,summit
2020,DePaul,Big East Conference,big_east
2020,Detroit,Horizon League,horizon
2020,Drake,Missouri Valley Conference,mvc
2020,Drexel,Coastal Athletic Association,caa
2020,Duke,Atlantic Coast Conference,acc
2020,Duquesne,Atlantic 10 Conference,a_ten
2020,E Illinois,Ohio Valley Conference,ovc
2020,E Kentucky,Ohio Valley Conference,ovc
2020,E Michigan,Mid-American Conference,mac
2020,E Washington,Big Sky Conference,big_sky
2020,East Carolina,American Athletic Conference,aac
2020,SIUE,Ohio Valley Conference,ovc
2020,Elon,Coastal Athletic Association,caa
2020,ETSU,Southern Conference,southern
2020,Evansville,Missouri Valley Conference,mvc
2020,F Dickinson,Northeast Conference,nec
2020,Fairfield,Metro Atlantic Athletic Conference,maac
2020,FL Atlantic,Conference USA,cusa
2020,FGCU,Atlantic Sun Conference,a_sun
2020,Florida,Southeastern Conference,sec
2020,Florida A&M,Mid-Eastern Athletic Conference,meac
2020,Florida Intl,Conference USA,cusa
2020,Florida St,Atlantic Coast Conference,acc
2020,Fordham,Atlantic 10 Conference,a_ten
2020,Fresno St,Mountain West Conference,mwc
2020,Furman,Southern Conference,southern
2020,G Washington,Atlantic 10 Conference,a_ten
2020,Ga Southern,Sun Belt Conference,sun_belt
2020,Gardner Webb,Big South Conference,big_south
2020,George Mason,Atlantic 10 Conference,a_ten
2020,Georgetown,Big East Conference,big_east
2020,Georgia,Southeastern Conference,sec
2020,Georgia St,Sun Belt Conference,sun_belt
2020,Georgia Tech,Atlantic Coast Conference,acc
2020,Gonzaga,West Coast Conference,wcc
2020,Grambling,Southwest Athletic Conference,swac
2020,Grand Canyon,Western Athletic Conference,wac
2020,Hampton,Big South Conference,big_south
2020,Hartford,America East Conference,aec
2020,Harvard,Ivy League,ivy
2020,Hawaii,Big West Conference,big_west
2020,High Point,Big South Conference,big_south
2020,Hofstra,Coastal Athletic Association,caa
2020,Holy Cross,Patriot League,patriot
2020,Houston,American Athletic Conference,aac
2020,Houston Chr,Southland Conference,southland
2020,Howard,Mid-Eastern Athletic Conference,meac
2020,Idaho,Big Sky Conference,big_sky
2020,Idaho St,Big Sky Conference,big_sky
2020,IL Chicago,Horizon League,horizon
2020,Illinois,Big Ten Conference,big_ten
2020,Illinois St,Missouri Valley Conference,mvc
2020,Incarnate Word,Southland Conference,southland
2020,Indiana,Big Ten Conference,big_ten
2020,Indiana St,Missouri Valley Conference,mvc
2020,Iona,Metro Atlantic Athletic Conference,maac
2020,Iowa,Big Ten Conference,big_ten
2020,Iowa St,Big 12 Conference,big_twelve
2020,PFW,Summit League,summit
2020,IUPUI,Horizon League,horizon
2020,Jackson St,Southwest Athletic Conference,swac
2020,Jacksonville,Atlantic Sun Conference,a_sun
2020,Jacksonville St,Ohio Valley Conference,ovc
2020,James Madison,Coastal Athletic Association,caa
2020,Kansas,Big 12 Conference,big_twelve
2020,Kansas St,Big 12 Conference,big_twelve
2020,Kennesaw,Atlantic Sun Conference,a_sun
2020,Kent,Mid-American Conference,mac
2020,Kentucky,Southeastern Conference,sec
2020,La Salle,Atlantic 10 Conference,a_ten
2020,Lafayette,Patriot League,patriot
2020,Lamar,Southland Conference,southland
2020,Lehigh,Patriot League,patriot
2020,Liberty,Atlantic Sun Conference,a_sun
2020,Lipscomb,Atlantic Sun Conference,a_sun
2020,Long Beach St,Big West Conference,big_west
2020,LIU Brooklyn,Northeast Conference,nec
2020,Longwood,Big South Conference,big_south
2020,Louisiana Tech,Conference USA,cusa
2020,Louisville,Atlantic Coast Conference,acc
2020,Loy Marymount,West Coast Conference,wcc
2020,Loyola MD,Patriot League,patriot
2020,Loyola-Chicago,Missouri Valley Conference,mvc
2020,LSU,Southeastern Conference,sec
2020,MA Lowell,America East Conference,aec
2020,Maine,America East Conference,aec
2020,Manhattan,Metro Atlantic Athletic Conference,maac
2020,Marist,Metro Atlantic Athletic Conference,maac
2020,Marquette,Big East Conference,big_east
2020,Marshall,Conference USA,cusa
2020,Maryland,Big Ten Conference,big_ten
2020,Massachusetts,Atlantic 10 Conference,a_ten
2020,McNeese St,Southland Conference,southland
2020,MD E Shore,Mid-Eastern Athletic Conference,meac
2020,Memphis,American Athletic Conference,aac
2020,Mercer,Southern Conference,southern
2020,Miami FL,Atlantic Coast Conference,acc
2020,Miami OH,Mid-American Conference,mac
2020,Michigan,Big Ten Conference,big_ten
2020,Michigan St,Big Ten Conference,big_ten
2020,Minnesota,Big Ten Conference,big_ten
2020,Mississippi,Southeastern Conference,sec
2020,Mississippi St,Southeastern Conference,sec
2020,Missouri,Southeastern Conference,sec
2020,Missouri KC,Western Athletic Conference,wac
2020,Missouri St,Missouri Valley Conference,mvc
2020,Monmouth NJ,Metro Atlantic Athletic Conference,maac
2020,Montana,Big Sky Conference,big_sky
2020,Montana St,Big Sky Conference,big_sky
2020,Morehead St,Ohio Valley Conference,ovc
2020,Morgan St,Mid-Eastern Athletic Conference,meac
2020,MS Valley St,Southwest Athletic Conference,swac
2020,Mt St Mary's,Northeast Conference,nec
2020,MTSU,Conference USA,cusa
2020,Murray St,Ohio Valley Conference,ovc
2020,N Colorado,Big Sky Conference,big_sky
2020,N Dakota St,Summit League,summit
2020,N Illinois,Mid-American Conference,mac
2020,N Kentucky,Horizon League,horizon
2020,Navy,Patriot League,patriot
2020,NC A&T,Mid-Eastern Athletic Conference,meac
2020,NC Central,Mid-Eastern Athletic Conference,meac
2020,NC State,Atlantic Coast Conference,acc
2020,NE Omaha,Summit League,summit
2020,Nebraska,Big Ten Conference,big_ten
2020,Nevada,Mountain West Conference,mwc
2020,New Hampshire,America East Conference,aec
2020,New Mexico,Mountain West Conference,mwc
2020,New Mexico St,Western Athletic Conference,wac
2020,New Orleans,Southland Conference,southland
2020,Niagara,Metro Atlantic Athletic Conference,maac
2020,Nicholls St,Southland Conference,southland
2020,NJIT,Atlantic Sun Conference,a_sun
2020,Norfolk St,Mid-Eastern Athletic Conference,meac
2020,North Carolina,Atlantic Coast Conference,acc
2020,North Dakota,Summit League,summit
2020,North Florida,Atlantic Sun Conference,a_sun
2020,North Texas,Conference USA,cusa
2020,Northeastern,Coastal Athletic Association,caa
2020,Northern Arizona,Big Sky Conference,big_sky
2020,Northern Iowa,Missouri Valley Conference,mvc
2020,Northwestern,Big Ten Conference,big_ten
2020,Northwestern LA,Southland Conference,southland
2020,Notre Dame,Atlantic Coast Conference,acc
2020,Oakland,Horizon League,horizon
2020,Ohio,Mid-American Conference,mac
2020,Ohio St,Big Ten Conference,big_ten
2020,Oklahoma,Big 12 Conference,big_twelve
2020,Oklahoma St,Big 12 Conference,big_twelve
2020,Old Dominion,Conference USA,cusa
2020,Oral Roberts,Summit League,summit
2020,Oregon,Pacific-12 Conference,pac_twelve
2020,Oregon St,Pacific-12 Conference,pac_twelve
2020,Pacific,West Coast Conference,wcc
2020,Penn,Ivy League,ivy
2020,Penn St,Big Ten Conference,big_ten
2020,Pepperdine,West Coast Conference,wcc
2020,Pittsburgh,Atlantic Coast Conference,acc
2020,Portland,West Coast Conference,wcc
2020,Portland St,Big Sky Conference,big_sky
2020,Prairie View,Southwest Athletic Conference,swac
2020,Presbyterian,Big South Conference,big_south
2020,Princeton,Ivy League,ivy
2020,Providence,Big East Conference,big_east
2020,Purdue,Big Ten Conference,big_ten
2020,Quinnipiac,Metro Atlantic Athletic Conference,maac
2020,Radford,Big South Conference,big_south
2020,Rhode Island,Atlantic 10 Conference,a_ten
2020,Rice,Conference USA,cusa
